mongoId,rating,createdAt
6989a4ea10805f5685d71431,81,2025-07-27T00:00:00Z
6989a4ea10805f5685d71432,78,2023-09-22T00:00:00Z
6989a4ea10805f5685d71433,71,2025-10-02T00:00:00Z
6989a4ea10805f5685d71434,49,2025-11-13T00:00:00Z
6989a4ea10805f5685d71435,61,2023-05-26T00:00:00Z
6989a4ea10805f5685d71436,30,2025-02-19T00:00:00Z
6989a4ea10805f5685d71437,80,2025-06-02T00:00:00Z
6989a4ea10805f5685d71438,82,2025-01-23T00:00:00Z
6989a4ea10805f5685d71439,21,2024-08-28T00:00:00Z
6989a4ea10805f5685d7143a,60,2025-10-10T00:00:00Z
6989a4ea10805f5685d7143b,80,2024-12-03T00:00:00Z
6989a4ea10805f5685d7143c,100,2025-01-29T00:00:00Z
6989a4ea10805f5685d7143d,70,2023-02-22T00:00:00Z
6989a4ea10805f5685d7143e,80,2024-10-25T00:00:00Z
6989a4ea10805f5685d7143f,69,2025-03-03T00:00:00Z
6989a4ea10805f5685d71440,99,2023-06-19T00:00:00Z
6989a4ea10805f5685d71441,81,2023-08-23T00:00:00Z
6989a4ea10805f5685d71442,80,2025-11-18T00:00:00Z
6989a4ea10805f5685d71443,100,2024-08-09T00:00:00Z
6989a4ea10805f5685d71444,78,2024-04-04T00:00:00Z
6989a4ea10805f5685d71445,82,2024-12-07T00:00:00Z
6989a4ea10805f5685d71446,89,2024-10-02T00:00:00Z
6989a4ea10805f5685d71447,79,2025-01-21T00:00:00Z
6989a4ea10805f5685d71448,89,2023-05-07T00:00:00Z
6989a4ea10805f5685d71449,81,2025-12-20T00:00:00Z
6989a4ea10805f5685d7144a,100,2023-12-02T00:00:00Z
6989a4ea10805f5685d7144b,88,2025-03-18T00:00:00Z
6989a4ea10805f5685d7144c,80,2023-07-17T00:00:00Z
6989a4ea10805f5685d7144d,68,2024-01-14T00:00:00Z
6989a4ea10805f5685d7144e,68,2024-09-05T00:00:00Z
6989a4ea10805f5685d7144f,80,2025-10-03T00:00:00Z
6989a4ea10805f5685d71450,90,2024-08-28T00:00:00Z
6989a4ea10805f5685d71451,70,2023-11-02T00:00:00Z
6989a4ea10805f5685d71452,68,2024-02-23T00:00:00Z
6989a4ea10805f5685d71453,78,2023-10-05T00:00:00Z
6989a4ea10805f5685d71454,91,2025-02-28T00:00:00Z
6989a4ea10805f5685d71455,82,2024-06-20T00:00:00Z
6989a4ea10805f5685d71456,100,2024-02-19T00:00:00Z
6989a4ea10805f5685d71457,98,2025-11-16T00:00:00Z
6989a4ea10805f5685d71458,92,2023-10-17T00:00:00Z
6989a4ea10805f5685d71459,50,2023-04-27T00:00:00Z
6989a4ea10805f5685d7145a,79,2025-01-12T00:00:00Z
6989a4ea10805f5685d7145b,39,2023-12-19T00:00:00Z
6989a4ea10805f5685d7145c,88,2023-12-12T00:00:00Z
6989a4ea10805f5685d7145d,70,2024-08-08T00:00:00Z
6989a4ea10805f5685d7145e,88,2023-12-21T00:00:00Z
6989a4ea10805f5685d7145f,72,2024-02-15T00:00:00Z
6989a4ea10805f5685d71460,100,2024-04-23T00:00:00Z
6989a4ea10805f5685d71461,70,2023-02-15T00:00:00Z
6989a4ea10805f5685d71462,12,2024-05-28T00:00:00Z
6989a4ea10805f5685d71463,88,2023-12-27T00:00:00Z
6989a4ea10805f5685d71464,78,2023-03-21T00:00:00Z
6989a4ea10805f5685d71465,80,2023-12-04T00:00:00Z
6989a4ea10805f5685d71466,80,2025-09-06T00:00:00Z
6989a4ea10805f5685d71467,82,2024-10-11T00:00:00Z
6989a4ea10805f5685d71468,100,2023-05-06T00:00:00Z
6989a4ea10805f5685d71469,78,2024-08-01T00:00:00Z
6989a4ea10805f5685d7146a,91,2024-06-01T00:00:00Z
6989a4ea10805f5685d7146b,98,2023-10-07T00:00:00Z
6989a4ea10805f5685d7146c,89,2023-11-12T00:00:00Z
6989a4ea10805f5685d7146d,80,2024-09-11T00:00:00Z
6989a4ea10805f5685d7146e,100,2023-01-17T00:00:00Z
6989a4ea10805f5685d7146f,98,2023-06-28T00:00:00Z
6989a4ea10805f5685d71470,78,2024-02-22T00:00:00Z
6989a4ea10805f5685d71471,70,2024-04-22T00:00:00Z
6989a4ea10805f5685d71472,70,2025-10-25T00:00:00Z
6989a4ea10805f5685d71473,100,2025-08-26T00:00:00Z
6989a4ea10805f5685d71474,78,2024-02-18T00:00:00Z
6989a4ea10805f5685d71475,79,2025-06-04T00:00:00Z
6989a4ea10805f5685d71476,79,2025-08-03T00:00:00Z
6989a4ea10805f5685d71477,100,2025-05-01T00:00:00Z
6989a4ea10805f5685d71478,88,2024-01-16T00:00:00Z
6989a4ea10805f5685d71479,100,2024-05-04T00:00:00Z
6989a4ea10805f5685d7147a,80,2023-09-21T00:00:00Z
6989a4ea10805f5685d7147b,78,2023-08-27T00:00:00Z
6989a4ea10805f5685d7147c,79,2023-02-23T00:00:00Z
6989a4ea10805f5685d7147d,99,2023-06-26T00:00:00Z
6989a4ea10805f5685d7147e,99,2025-10-26T00:00:00Z
6989a4ea10805f5685d7147f,88,2024-04-03T00:00:00Z
6989a4ea10805f5685d71480,78,2023-07-08T00:00:00Z
6989a4ea10805f5685d71481,100,2024-09-17T00:00:00Z
6989a4ea10805f5685d71482,82,2023-03-12T00:00:00Z
6989a4ea10805f5685d71483,79,2025-12-12T00:00:00Z
6989a4ea10805f5685d71484,92,2023-04-14T00:00:00Z
6989a4ea10805f5685d71485,72,2025-12-17T00:00:00Z
6989a4ea10805f5685d71486,58,2025-02-16T00:00:00Z
6989a4ea10805f5685d71487,91,2024-09-10T00:00:00Z
6989a4ea10805f5685d71488,100,2023-11-20T00:00:00Z
6989a4ea10805f5685d71489,29,2023-08-28T00:00:00Z
6989a4ea10805f5685d7148a,82,2023-08-09T00:00:00Z
6989a4ea10805f5685d7148b,82,2023-03-15T00:00:00Z
6989a4ea10805f5685d7148c,82,2023-11-12T00:00:00Z
6989a4ea10805f5685d7148d,58,2024-03-20T00:00:00Z
6989a4ea10805f5685d7148e,99,2024-10-19T00:00:00Z
6989a4ea10805f5685d7148f,61,2024-02-28T00:00:00Z
6989a4ea10805f5685d71490,68,2025-06-24T00:00:00Z
6989a4ea10805f5685d71491,89,2024-04-23T00:00:00Z
6989a4ea10805f5685d71492,61,2025-03-27T00:00:00Z
6989a4ea10805f5685d71493,41,2023-04-21T00:00:00Z
6989a4ea10805f5685d71494,70,2023-05-22T00:00:00Z
6989a4ea10805f5685d71495,61,2023-06-24T00:00:00Z
6989a4ea10805f5685d71496,78,2024-03-21T00:00:00Z
6989a4ea10805f5685d71497,92,2023-07-08T00:00:00Z
6989a4ea10805f5685d71498,82,2023-08-24T00:00:00Z
6989a4ea10805f5685d71499,82,2025-09-08T00:00:00Z
6989a4ea10805f5685d7149a,80,2023-03-15T00:00:00Z
6989a4ea10805f5685d7149b,80,2023-03-03T00:00:00Z
6989a4ea10805f5685d7149c,68,2024-05-04T00:00:00Z
6989a4ea10805f5685d7149d,79,2023-11-22T00:00:00Z
6989a4ea10805f5685d7149e,78,2024-05-24T00:00:00Z
6989a4ea10805f5685d7149f,80,2024-06-23T00:00:00Z
6989a4ea10805f5685d714a0,72,2025-01-23T00:00:00Z
6989a4ea10805f5685d714a1,81,2023-02-26T00:00:00Z
6989a4ea10805f5685d714a2,71,2023-06-06T00:00:00Z
6989a4ea10805f5685d714a3,80,2025-11-29T00:00:00Z
6989a4ea10805f5685d714a4,71,2025-03-11T00:00:00Z
6989a4ea10805f5685d714a5,80,2023-04-29T00:00:00Z
6989a4ea10805f5685d714a6,100,2025-07-18T00:00:00Z
6989a4ea10805f5685d714a7,80,2023-11-11T00:00:00Z
6989a4ea10805f5685d714a8,60,2025-07-29T00:00:00Z
6989a4ea10805f5685d714a9,79,2024-04-08T00:00:00Z
6989a4ea10805f5685d714aa,78,2025-02-11T00:00:00Z
6989a4ea10805f5685d714ab,99,2023-08-29T00:00:00Z
6989a4ea10805f5685d714ac,81,2023-02-23T00:00:00Z
6989a4ea10805f5685d714ad,79,2025-10-15T00:00:00Z
6989a4ea10805f5685d714ae,82,2023-06-07T00:00:00Z
6989a4ea10805f5685d714af,98,2023-04-23T00:00:00Z
6989a4ea10805f5685d714b0,80,2025-06-19T00:00:00Z
6989a4ea10805f5685d714b1,78,2024-01-20T00:00:00Z
6989a4ea10805f5685d714b2,72,2025-02-15T00:00:00Z
6989a4ea10805f5685d714b3,99,2023-05-04T00:00:00Z
6989a4ea10805f5685d714b4,81,2025-03-28T00:00:00Z
6989a4ea10805f5685d714b5,91,2023-02-16T00:00:00Z
6989a4ea10805f5685d714b6,78,2024-12-08T00:00:00Z
6989a4ea10805f5685d714b7,72,2024-07-29T00:00:00Z
6989a4ea10805f5685d714b8,81,2025-03-23T00:00:00Z
6989a4ea10805f5685d714b9,91,2024-05-17T00:00:00Z
6989a4ea10805f5685d714ba,79,2024-05-22T00:00:00Z
6989a4ea10805f5685d714bb,69,2025-08-02T00:00:00Z
6989a4ea10805f5685d714bc,48,2023-03-01T00:00:00Z
6989a4ea10805f5685d714bd,71,2023-08-10T00:00:00Z
6989a4ea10805f5685d714be,100,2025-12-06T00:00:00Z
6989a4ea10805f5685d714bf,68,2023-02-24T00:00:00Z
6989a4ea10805f5685d714c0,52,2025-10-11T00:00:00Z
6989a4ea10805f5685d714c1,78,2024-07-15T00:00:00Z
6989a4ea10805f5685d714c2,88,2025-05-11T00:00:00Z
6989a4ea10805f5685d714c3,49,2024-05-26T00:00:00Z
6989a4ea10805f5685d714c4,69,2024-03-18T00:00:00Z
6989a4ea10805f5685d714c5,50,2024-03-17T00:00:00Z
6989a4ea10805f5685d714c6,48,2025-04-11T00:00:00Z
6989a4ea10805f5685d714c7,50,2025-12-30T00:00:00Z
6989a4ea10805f5685d714c8,51,2024-08-23T00:00:00Z
6989a4ea10805f5685d714c9,60,2025-12-13T00:00:00Z
6989a4ea10805f5685d714ca,92,2024-01-30T00:00:00Z
6989a4ea10805f5685d714cb,100,2023-12-17T00:00:00Z
6989a4ea10805f5685d714cc,69,2025-08-16T00:00:00Z
6989a4ea10805f5685d714cd,90,2023-01-11T00:00:00Z
6989a4ea10805f5685d714ce,52,2025-10-06T00:00:00Z
6989a4ea10805f5685d714cf,99,2023-10-19T00:00:00Z
6989a4ea10805f5685d714d0,82,2024-10-27T00:00:00Z
6989a4ea10805f5685d714d1,92,2023-10-17T00:00:00Z
6989a4ea10805f5685d714d2,50,2024-11-22T00:00:00Z
6989a4ea10805f5685d714d3,80,2024-12-30T00:00:00Z
6989a4ea10805f5685d714d4,60,2023-08-19T00:00:00Z
6989a4ea10805f5685d714d5,59,2023-08-23T00:00:00Z
6989a4ea10805f5685d714d6,72,2025-05-11T00:00:00Z
6989a4ea10805f5685d714d7,88,2024-03-15T00:00:00Z
6989a4ea10805f5685d714d8,70,2025-11-29T00:00:00Z
6989a4ea10805f5685d714d9,69,2024-04-26T00:00:00Z
6989a4ea10805f5685d714da,31,2025-10-12T00:00:00Z
6989a4ea10805f5685d714db,62,2024-02-27T00:00:00Z
6989a4ea10805f5685d714dc,82,2025-09-28T00:00:00Z
6989a4ea10805f5685d714dd,49,2025-03-22T00:00:00Z
6989a4ea10805f5685d714de,62,2024-01-30T00:00:00Z
6989a4ea10805f5685d714df,79,2024-05-07T00:00:00Z
6989a4ea10805f5685d714e0,92,2023-02-04T00:00:00Z
6989a4ea10805f5685d714e1,68,2024-06-12T00:00:00Z
6989a4ea10805f5685d714e2,89,2025-04-22T00:00:00Z
6989a4ea10805f5685d714e3,60,2025-06-18T00:00:00Z
6989a4ea10805f5685d714e4,30,2025-11-28T00:00:00Z
6989a4ea10805f5685d714e5,60,2025-04-26T00:00:00Z
6989a4ea10805f5685d714e6,81,2024-07-14T00:00:00Z
6989a4ea10805f5685d714e7,82,2025-06-01T00:00:00Z
6989a4ea10805f5685d714e8,61,2024-06-28T00:00:00Z
6989a4ea10805f5685d714e9,58,2025-03-15T00:00:00Z
6989a4ea10805f5685d714ea,69,2025-10-02T00:00:00Z
6989a4ea10805f5685d714eb,98,2023-09-24T00:00:00Z
6989a4ea10805f5685d714ec,48,2025-03-30T00:00:00Z
6989a4ea10805f5685d714ed,49,2023-08-05T00:00:00Z
6989a4ea10805f5685d714ee,41,2024-11-12T00:00:00Z
6989a4ea10805f5685d714ef,50,2023-12-12T00:00:00Z
6989a4ea10805f5685d714f0,82,2025-06-24T00:00:00Z
6989a4ea10805f5685d714f1,81,2025-03-29T00:00:00Z
6989a4ea10805f5685d714f2,88,2023-09-07T00:00:00Z
6989a4ea10805f5685d714f3,100,2025-01-03T00:00:00Z
6989a4ea10805f5685d714f4,82,2024-09-10T00:00:00Z
6989a4ea10805f5685d714f5,28,2025-11-16T00:00:00Z
6989a4ea10805f5685d714f6,88,2023-08-16T00:00:00Z
6989a4ea10805f5685d714f7,80,2024-06-02T00:00:00Z
6989a4ea10805f5685d714f8,68,2025-01-27T00:00:00Z
6989a4ea10805f5685d714f9,51,2024-01-01T00:00:00Z
6989a4ea10805f5685d714fa,92,2023-08-19T00:00:00Z
6989a4ea10805f5685d714fb,80,2024-03-14T00:00:00Z
6989a4ea10805f5685d714fc,81,2023-05-21T00:00:00Z
6989a4ea10805f5685d714fd,88,2025-04-28T00:00:00Z
6989a4ea10805f5685d714fe,82,2025-02-19T00:00:00Z
6989a4ea10805f5685d714ff,18,2023-07-28T00:00:00Z
6989a4ea10805f5685d71500,40,2025-03-02T00:00:00Z
6989a4ea10805f5685d71501,88,2024-02-11T00:00:00Z
6989a4ea10805f5685d71502,71,2023-06-05T00:00:00Z
6989a4ea10805f5685d71503,88,2025-11-23T00:00:00Z
6989a4ea10805f5685d71504,82,2023-12-07T00:00:00Z
6989a4ea10805f5685d71505,81,2023-02-15T00:00:00Z
6989a4ea10805f5685d71506,90,2024-11-30T00:00:00Z
6989a4ea10805f5685d71507,80,2024-07-06T00:00:00Z
6989a4ea10805f5685d71508,81,2024-12-19T00:00:00Z
6989a4ea10805f5685d71509,70,2023-12-26T00:00:00Z
6989a4ea10805f5685d7150a,71,2025-10-22T00:00:00Z
6989a4ea10805f5685d7150b,69,2025-02-16T00:00:00Z
6989a4ea10805f5685d7150c,82,2024-06-07T00:00:00Z
6989a4ea10805f5685d7150d,99,2025-10-20T00:00:00Z
6989a4ea10805f5685d7150e,81,2023-07-03T00:00:00Z
6989a4ea10805f5685d7150f,90,2023-02-25T00:00:00Z
6989a4ea10805f5685d71510,99,2024-08-17T00:00:00Z
6989a4ea10805f5685d71511,60,2024-10-06T00:00:00Z
6989a4ea10805f5685d71512,80,2024-11-23T00:00:00Z
6989a4ea10805f5685d71513,82,2024-12-26T00:00:00Z
6989a4ea10805f5685d71514,81,2025-05-18T00:00:00Z
6989a4ea10805f5685d71515,48,2023-01-19T00:00:00Z
6989a4ea10805f5685d71516,49,2023-01-15T00:00:00Z
6989a4ea10805f5685d71517,48,2023-07-09T00:00:00Z
6989a4ea10805f5685d71518,72,2025-04-27T00:00:00Z
6989a4ea10805f5685d71519,49,2023-11-08T00:00:00Z
6989a4ea10805f5685d7151a,51,2023-11-03T00:00:00Z
6989a4ea10805f5685d7151b,69,2025-12-06T00:00:00Z
6989a4ea10805f5685d7151c,81,2025-08-23T00:00:00Z
6989a4ea10805f5685d7151d,70,2023-09-15T00:00:00Z
6989a4ea10805f5685d7151e,68,2025-06-30T00:00:00Z
6989a4ea10805f5685d7151f,59,2025-03-10T00:00:00Z
6989a4ea10805f5685d71520,100,2024-04-19T00:00:00Z
6989a4ea10805f5685d71521,82,2025-01-22T00:00:00Z
6989a4ea10805f5685d71522,58,2024-10-27T00:00:00Z
6989a4ea10805f5685d71523,91,2023-02-13T00:00:00Z
6989a4ea10805f5685d71524,92,2024-02-01T00:00:00Z
6989a4ea10805f5685d71525,80,2023-03-02T00:00:00Z
6989a4ea10805f5685d71526,92,2023-06-24T00:00:00Z
6989a4ea10805f5685d71527,41,2025-01-08T00:00:00Z
6989a4ea10805f5685d71528,98,2023-08-21T00:00:00Z
6989a4ea10805f5685d71529,98,2024-01-23T00:00:00Z
6989a4ea10805f5685d7152a,81,2024-06-15T00:00:00Z
6989a4ea10805f5685d7152b,88,2024-05-07T00:00:00Z
6989a4ea10805f5685d7152c,60,2025-12-16T00:00:00Z
6989a4ea10805f5685d7152d,80,2024-07-11T00:00:00Z
6989a4ea10805f5685d7152e,99,2025-08-28T00:00:00Z
6989a4ea10805f5685d7152f,81,2023-03-11T00:00:00Z
6989a4ea10805f5685d71530,68,2025-05-10T00:00:00Z
6989a4ea10805f5685d71531,79,2025-09-24T00:00:00Z
6989a4ea10805f5685d71532,82,2024-11-08T00:00:00Z
6989a4ea10805f5685d71533,62,2024-11-17T00:00:00Z
6989a4ea10805f5685d71534,48,2024-09-16T00:00:00Z
6989a4ea10805f5685d71535,69,2024-12-28T00:00:00Z
6989a4ea10805f5685d71536,90,2024-08-06T00:00:00Z
6989a4ea10805f5685d71537,62,2025-03-03T00:00:00Z
6989a4ea10805f5685d71538,51,2024-11-05T00:00:00Z
6989a4ea10805f5685d71539,70,2023-10-11T00:00:00Z
6989a4ea10805f5685d7153a,88,2025-09-01T00:00:00Z
6989a4ea10805f5685d7153b,80,2025-06-10T00:00:00Z
6989a4ea10805f5685d7153c,69,2025-08-30T00:00:00Z
6989a4ea10805f5685d7153d,80,2023-12-12T00:00:00Z
6989a4ea10805f5685d7153e,82,2023-01-16T00:00:00Z
6989a4ea10805f5685d7153f,78,2023-08-18T00:00:00Z
6989a4ea10805f5685d71540,81,2023-05-17T00:00:00Z
6989a4ea10805f5685d71541,81,2024-02-24T00:00:00Z
6989a4ea10805f5685d71542,80,2024-09-18T00:00:00Z
6989a4ea10805f5685d71543,81,2024-08-05T00:00:00Z
6989a4ea10805f5685d71544,50,2024-01-13T00:00:00Z
6989a4ea10805f5685d71545,79,2024-10-03T00:00:00Z
6989a4ea10805f5685d71546,78,2025-04-18T00:00:00Z
6989a4ea10805f5685d71547,89,2024-04-11T00:00:00Z
6989a4ea10805f5685d71548,69,2025-05-15T00:00:00Z
6989a4ea10805f5685d71549,40,2025-11-19T00:00:00Z
6989a4ea10805f5685d7154a,72,2025-09-23T00:00:00Z
6989a4ea10805f5685d7154b,78,2023-04-05T00:00:00Z
6989a4ea10805f5685d7154c,78,2023-07-05T00:00:00Z
6989a4ea10805f5685d7154d,71,2023-01-27T00:00:00Z
6989a4ea10805f5685d7154e,81,2023-07-31T00:00:00Z
6989a4ea10805f5685d7154f,49,2024-08-04T00:00:00Z
6989a4ea10805f5685d71550,80,2025-07-07T00:00:00Z
6989a4ea10805f5685d71551,81,2023-06-03T00:00:00Z
6989a4ea10805f5685d71552,89,2023-03-25T00:00:00Z
6989a4ea10805f5685d71553,70,2024-09-09T00:00:00Z
6989a4ea10805f5685d71554,72,2024-07-31T00:00:00Z
6989a4ea10805f5685d71555,88,2024-08-13T00:00:00Z
6989a4ea10805f5685d71556,89,2024-05-17T00:00:00Z
6989a4ea10805f5685d71557,70,2024-12-19T00:00:00Z
6989a4ea10805f5685d71558,89,2024-02-18T00:00:00Z
6989a4ea10805f5685d71559,79,2025-09-16T00:00:00Z
6989a4ea10805f5685d7155a,49,2025-12-31T00:00:00Z
6989a4ea10805f5685d7155b,81,2025-01-05T00:00:00Z
6989a4ea10805f5685d7155c,71,2025-10-04T00:00:00Z
6989a4ea10805f5685d7155d,82,2023-09-13T00:00:00Z
6989a4ea10805f5685d7155e,49,2023-04-09T00:00:00Z
6989a4ea10805f5685d7155f,99,2025-04-29T00:00:00Z
6989a4ea10805f5685d71560,80,2025-02-13T00:00:00Z
6989a4ea10805f5685d71561,70,2025-07-23T00:00:00Z
6989a4ea10805f5685d71562,71,2023-07-16T00:00:00Z
6989a4ea10805f5685d71563,58,2024-11-30T00:00:00Z
6989a4ea10805f5685d71564,72,2023-09-24T00:00:00Z
6989a4ea10805f5685d71565,78,2025-12-10T00:00:00Z
6989a4ea10805f5685d71566,61,2023-03-18T00:00:00Z
6989a4ea10805f5685d71567,100,2024-07-22T00:00:00Z
6989a4ea10805f5685d71568,98,2023-01-05T00:00:00Z
6989a4ea10805f5685d71569,91,2023-09-05T00:00:00Z
6989a4ea10805f5685d7156a,78,2025-05-03T00:00:00Z
6989a4ea10805f5685d7156b,98,2023-06-05T00:00:00Z
6989a4ea10805f5685d7156c,80,2025-04-01T00:00:00Z
6989a4ea10805f5685d7156d,90,2024-06-05T00:00:00Z
6989a4ea10805f5685d7156e,91,2023-06-17T00:00:00Z
6989a4ea10805f5685d7156f,98,2025-10-30T00:00:00Z
6989a4ea10805f5685d71570,99,2023-05-04T00:00:00Z
6989a4ea10805f5685d71571,82,2025-07-25T00:00:00Z
6989a4ea10805f5685d71572,70,2024-09-13T00:00:00Z
6989a4ea10805f5685d71573,89,2024-09-10T00:00:00Z
6989a4ea10805f5685d71574,71,2024-03-11T00:00:00Z
6989a4ea10805f5685d71575,92,2024-11-20T00:00:00Z
6989a4ea10805f5685d71576,29,2024-05-08T00:00:00Z
6989a4ea10805f5685d71577,51,2025-09-15T00:00:00Z
6989a4ea10805f5685d71578,50,2025-10-11T00:00:00Z
6989a4ea10805f5685d71579,51,2023-01-10T00:00:00Z
6989a4ea10805f5685d7157a,98,2025-08-18T00:00:00Z
6989a4ea10805f5685d7157b,82,2023-09-05T00:00:00Z
6989a4ea10805f5685d7157c,89,2024-11-28T00:00:00Z
6989a4ea10805f5685d7157d,19,2023-12-20T00:00:00Z
6989a4ea10805f5685d7157e,50,2023-07-14T00:00:00Z
6989a4ea10805f5685d7157f,69,2023-06-27T00:00:00Z
6989a4ea10805f5685d71580,52,2023-03-05T00:00:00Z
6989a4ea10805f5685d71581,82,2023-12-01T00:00:00Z
6989a4ea10805f5685d71582,79,2025-04-11T00:00:00Z
6989a4ea10805f5685d71583,91,2023-05-04T00:00:00Z
6989a4ea10805f5685d71584,92,2025-04-17T00:00:00Z
6989a4ea10805f5685d71585,100,2025-04-23T00:00:00Z
6989a4ea10805f5685d71586,88,2023-10-31T00:00:00Z
6989a4ea10805f5685d71587,82,2025-05-31T00:00:00Z
6989a4ea10805f5685d71588,90,2024-02-21T00:00:00Z
6989a4ea10805f5685d71589,72,2024-03-16T00:00:00Z
6989a4ea10805f5685d7158a,52,2025-01-09T00:00:00Z
6989a4ea10805f5685d7158b,91,2023-05-10T00:00:00Z
6989a4ea10805f5685d7158c,100,2024-09-21T00:00:00Z
6989a4ea10805f5685d7158d,81,2025-12-20T00:00:00Z
6989a4ea10805f5685d7158e,99,2023-08-11T00:00:00Z
6989a4ea10805f5685d7158f,68,2023-01-29T00:00:00Z
6989a4ea10805f5685d71590,39,2025-08-25T00:00:00Z
6989a4ea10805f5685d71591,58,2023-02-13T00:00:00Z
6989a4ea10805f5685d71592,81,2023-04-06T00:00:00Z
6989a4ea10805f5685d71593,59,2025-09-25T00:00:00Z
6989a4ea10805f5685d71594,82,2023-05-05T00:00:00Z
6989a4ea10805f5685d71595,72,2025-11-14T00:00:00Z
6989a4ea10805f5685d71596,71,2025-06-09T00:00:00Z
6989a4ea10805f5685d71597,82,2024-04-05T00:00:00Z
6989a4ea10805f5685d71598,79,2023-03-16T00:00:00Z
6989a4ea10805f5685d71599,61,2023-03-13T00:00:00Z
6989a4ea10805f5685d7159a,82,2025-11-20T00:00:00Z
6989a4ea10805f5685d7159b,69,2024-07-13T00:00:00Z
6989a4ea10805f5685d7159c,72,2024-07-09T00:00:00Z
6989a4ea10805f5685d7159d,52,2023-11-13T00:00:00Z
6989a4ea10805f5685d7159e,71,2025-10-04T00:00:00Z
6989a4ea10805f5685d7159f,80,2025-06-20T00:00:00Z
6989a4ea10805f5685d715a0,51,2023-12-27T00:00:00Z
6989a4ea10805f5685d715a1,92,2025-04-19T00:00:00Z
6989a4ea10805f5685d715a2,60,2023-05-02T00:00:00Z
6989a4ea10805f5685d715a3,81,2024-08-09T00:00:00Z
6989a4ea10805f5685d715a4,90,2024-11-27T00:00:00Z
6989a4ea10805f5685d715a5,81,2024-10-10T00:00:00Z
6989a4ea10805f5685d715a6,61,2023-09-30T00:00:00Z
6989a4ea10805f5685d715a7,100,2025-08-22T00:00:00Z
6989a4ea10805f5685d715a8,71,2025-01-08T00:00:00Z
6989a4ea10805f5685d715a9,80,2023-07-03T00:00:00Z
6989a4ea10805f5685d715aa,72,2025-11-10T00:00:00Z
6989a4ea10805f5685d715ab,69,2025-10-25T00:00:00Z
6989a4ea10805f5685d715ac,78,2025-07-03T00:00:00Z
6989a4ea10805f5685d715ad,82,2024-07-09T00:00:00Z
6989a4ea10805f5685d715ae,91,2025-09-03T00:00:00Z
6989a4ea10805f5685d715af,82,2024-12-17T00:00:00Z
6989a4ea10805f5685d715b0,68,2023-03-24T00:00:00Z
6989a4ea10805f5685d715b1,69,2024-09-21T00:00:00Z
6989a4ea10805f5685d715b2,80,2023-09-29T00:00:00Z
6989a4ea10805f5685d715b3,79,2023-05-05T00:00:00Z
6989a4ea10805f5685d715b4,89,2025-06-14T00:00:00Z
6989a4ea10805f5685d715b5,79,2025-03-24T00:00:00Z
6989a4ea10805f5685d715b6,72,2024-04-07T00:00:00Z
6989a4ea10805f5685d715b7,68,2024-03-19T00:00:00Z
6989a4ea10805f5685d715b8,79,2025-03-07T00:00:00Z
6989a4ea10805f5685d715b9,80,2024-12-08T00:00:00Z
6989a4ea10805f5685d715ba,69,2025-01-30T00:00:00Z
6989a4ea10805f5685d715bb,100,2024-04-01T00:00:00Z
6989a4ea10805f5685d715bc,49,2023-01-21T00:00:00Z
6989a4ea10805f5685d715bd,72,2023-03-09T00:00:00Z
6989a4ea10805f5685d715be,91,2024-06-12T00:00:00Z
6989a4ea10805f5685d715bf,38,2025-02-19T00:00:00Z
6989a4ea10805f5685d715c0,79,2024-11-17T00:00:00Z
6989a4ea10805f5685d715c1,48,2025-06-05T00:00:00Z
6989a4ea10805f5685d715c2,100,2024-12-03T00:00:00Z
6989a4ea10805f5685d715c3,89,2023-11-01T00:00:00Z
6989a4ea10805f5685d715c4,70,2025-08-10T00:00:00Z
6989a4ea10805f5685d715c5,100,2025-09-07T00:00:00Z
6989a4ea10805f5685d715c6,50,2023-09-08T00:00:00Z
6989a4ea10805f5685d715c7,89,2024-12-02T00:00:00Z
6989a4ea10805f5685d715c8,72,2024-02-14T00:00:00Z
6989a4ea10805f5685d715c9,71,2023-02-20T00:00:00Z
6989a4ea10805f5685d715ca,88,2025-01-03T00:00:00Z
6989a4ea10805f5685d715cb,29,2025-03-29T00:00:00Z
6989a4ea10805f5685d715cc,61,2024-03-03T00:00:00Z
6989a4ea10805f5685d715cd,69,2023-10-06T00:00:00Z
6989a4ea10805f5685d715ce,71,2025-06-08T00:00:00Z
6989a4ea10805f5685d715cf,79,2024-03-20T00:00:00Z
6989a4ea10805f5685d715d0,90,2023-09-23T00:00:00Z
6989a4ea10805f5685d715d1,49,2025-12-27T00:00:00Z
6989a4ea10805f5685d715d2,30,2025-03-30T00:00:00Z
6989a4ea10805f5685d715d3,69,2025-11-30T00:00:00Z
6989a4ea10805f5685d715d4,69,2025-08-11T00:00:00Z
6989a4ea10805f5685d715d5,49,2024-03-24T00:00:00Z
6989a4ea10805f5685d715d6,31,2023-12-28T00:00:00Z
6989a4ea10805f5685d715d7,49,2024-11-21T00:00:00Z
6989a4ea10805f5685d715d8,52,2024-03-01T00:00:00Z
6989a4ea10805f5685d715d9,48,2023-03-14T00:00:00Z
6989a4ea10805f5685d715da,59,2024-04-14T00:00:00Z
6989a4ea10805f5685d715db,71,2023-04-19T00:00:00Z
6989a4ea10805f5685d715dc,48,2024-10-01T00:00:00Z
6989a4ea10805f5685d715dd,69,2024-03-01T00:00:00Z
